prodName,prodId,sponsoredProduct,sellPrice,ListPrice,freeShip,AveRating,reviewCount,brandName,sellerName,pageNum,pageRank,prodURL
"Lenovo ThinkPad P51s Mobile Workstation Laptop - Windows 10 Pro, Core i7-7600U, 32GB RAM, 1TB Hybrid Drive, 15.6"" 4K UHD 3840x2160 IPS Display, NVIDIA Quadro M520M, Backlit Keyboard, SmartCardReader",56000540,FALSE,"$2,349.16 ",,Not Available,0,,Lenovo,Deus PC,37,16,/ip/Lenovo-ThinkPad-P51s-Mobile-Workstation-Laptop-Windows-10-Pro-Core-i7-7600U-32GB-RAM-1TB-Hybrid-Drive-15-6-4K-UHD-3840x2160-IPS-Display-NVIDIA-Quadro/356000540
"MSI GE63 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1060 6GB, 256GB SSD + 1TB HDD Storage, 16GB RAM, Raider RGB-011",31541650,FALSE,,,Not Available,4,1,MSI,Walmart,37,17,/ip/MSI-GE63-Gaming-Laptop-15-6-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1060-6GB-256GB-SSD-1TB-HDD-Storage-16GB-RAM-Raider-RGB-011/531541650
"Refurbished HP EliteBook 840 G1 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 180GB Solid State Drive",55727654,FALSE,$294.44 ,,Not Available,4.3333,6,HP,Walmart,37,18,/ip/Refurbished-HP-EliteBook-840-G1-14-Laptop-Windows-10-Home-Intel-Core-i5-4300U-Processor-8GB-RAM-180GB-Solid-State-Drive/55727654
"Lenovo ThinkPad P51s Mobile Workstation Laptop - Windows 7 Pro, Core i7-7600U, 8GB RAM, 256GB PCIe NVMe SSD, 15.6"" FHD 1080p IPS Display, NVIDIA Quadro M520M, Backlit Keyboard, Smart Card Reader",1400961,FALSE,"$1,649.18 ",,Not Available,0,,Lenovo,Deus PC,37,19,/ip/Lenovo-ThinkPad-P51s-Mobile-Workstation-Laptop-Windows-7-Pro-Core-i7-7600U-8GB-RAM-256GB-PCIe-NVMe-SSD-15-6-FHD-1080p-IPS-Display-NVIDIA-Quadro-M520M/701400961
"HP 17-by0062st 17.3"" Laptop, Intel® Core™ i5-8250U, 8 GB DDR4, 1 TB 5400 RPM SATA, Win 10 Home (17-BY0062ST) Notebook",39441138,FALSE,$629.99 ,,Not Available,0,,HP,College Pros,37,20,/ip/HP-17-by0062st-17-3-Laptop-Intel-Core-i5-8250U-8-GB-DDR4-1-TB-5400-RPM-SATA-Win-10-Home-17-BY0062ST-Notebook/239441138
Refurbished Dell Latitude E5420 i5 2.5GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop B Camera,32126910,FALSE,$177.00 ,,Not Available,0,,Dell,Discount Computer Depot,38,1,/ip/Refurbished-Dell-Latitude-E5420-i5-2-5GHz-4GB-320GB-DRW-Windows-10-Pro-64-Laptop-B-Camera/132126910
"Refurbished Dell Black 14"" Latitude E6430 WA5-1034 Laptop PC with Intel Core i5-3210M Processor, 6GB Memory, 500GB Hard Drive and Windows 10 Home",50909452,FALSE,$246.38 ,,Not Available,4.4,5,Latitude,Laptop of the Line,38,2,/ip/Refurbished-Dell-Black-14-Latitude-E6430-WA5-1034-Laptop-PC-with-Intel-Core-i5-3210M-Processor-6GB-Memory-500GB-Hard-Drive-and-Windows-10-Home/50909452
"ASUS ROG Zephyrus GM501GS-XS74 Slim and Light Gaming & Business Laptop (Intel 8th Gen Coffee Lake i7-8750H, 32GB RAM, 1TB SSHD + 256GB PCIe SSD, 15.6"" FHD G-SYNC, GTX 1070, Win 10 Pro) Metallic Black",33965662,FALSE,"$2,549.00 ","$3,314.99 ",Not Available,0,,ASUS ,MichaelElectronics2,38,3,/ip/ASUS-ROG-Zephyrus-GM501GS-XS74-Slim-Light-Gaming-Business-Laptop-Intel-8th-Gen-Coffee-Lake-i7-8750H-32GB-RAM-1TB-SSHD-256GB-PCIe-SSD-15-6-FHD-G-SYNC-/933965662
"HP X2 Detachable Laptop 10.1"" Touchscreen, Intel Atom x5-Z8350, Intel HD Graphics 400, 64GB eMMC, 4GB SDRAM, Natural Silver, 10-p018wm (Refurbished)",22481936,FALSE,$189.99 ,,Available,0,,HP,Premier Deals,38,4,/ip/HP-X2-Detachable-Laptop-10-1-Touchscreen-Intel-Atom-x5-Z8350-Intel-HD-Graphics-400-64GB-eMMC-4GB-SDRAM-Natural-Silver-10-p018wm-Refurbished/422481936
"MSI GS65 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1060 6GB, 512GB SSD Storage, 16GB RAM, Stealth Thin-050",51035919,FALSE,"$1,788.18 ",,Not Available,0,,MSI,Walmart,38,5,/ip/MSI-GS65-Gaming-Laptop-15-6-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1060-6GB-512GB-SSD-Storage-16GB-RAM-Stealth-Thin-050/751035919
"Refurbished Lenovo T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive",56237851,FALSE,$345.00 ,,Not Available,0,,Lenovo,Walmart,38,6,/ip/Refurbished-Lenovo-T540P-15-6-Laptop-Windows-10-Pro-Intel-Core-i5-4300M-Processor-8GB-RAM-500GB-Hard-Drive/56237851
"Refurbished Dell M4800 15.6"" Laptop with Intel Core i7-4800MQ 2.7GHz Processor, 16GB Memory, 1TB Hard Drive, DVDRW, CAM, Win 10 Pro (64-bit)",40476082,FALSE,$575.69 ,,Not Available,0,,Dell,Walmart,38,7,/ip/Refurbished-Dell-M4800-15-6-Laptop-with-Intel-Core-i7-4800MQ-2-7GHz-Processor-16GB-Memory-1TB-Hard-Drive-DVDRW-CAM-Win-10-Pro-64-bit/340476082
"HP Stream 5MP90UA 14"" Laptop Intel N3060 4GB 32GB eMMC Windows 10 S - Gray",57252949,FALSE,$218.00 ,,Not Available,5,1,HP,El Chasqui USA Company,38,8,/ip/HP-Stream-5MP90UA-14-Laptop-Intel-N3060-4GB-32GB-eMMC-Windows-10-S-Gray/357252949
"HP Stream Laptop 14-cb050nr, Celeron N3060, 4GB DDR3L, 64GB Emmc, Intel HD Graphics 400, Windows 10 Home in S mode, Infinity Purple",14536213,FALSE,$249.99 ,,Not Available,0,,HP,Walmart,38,9,/ip/HP-Stream-Laptop-14-cb050nr-Celeron-N3060-4GB-DDR3L-64GB-Emmc-Intel-HD-Graphics-400-Windows-10-Home-in-S-mode-Infinity-Purple/814536213
"HP Omen Gaming Laptop 15.6” Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1060 Graphics, 1TB HDD + 256GB SSD, 16GB SDRAM, 4 Zone Backlit Keyboard, 15-ce198wm",2329710,FALSE,"$1,511.48 ",,Not Available,4.2021,94,HP,Etech Galaxy LLC,38,10,/ip/HP-Omen-Gaming-Laptop-15-6-Full-HD-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1060-Graphics-1TB-HDD-256GB-SSD-16GB-SDRAM-4-Zone-Backlit-Keyboard-15-ce198/802329710
"Newest HP High Performance Premium Business Flagship Laptop PC 15.6"" Touchscreen AMD A9-9420 Processor 8GB DDR4 RAM 2TB HDD AMD Radeon R7 Graphics DVD-RW 802.11AC Windows 10 - Blue",32695204,FALSE,$589.00 ,,Not Available,0,,HP,El Chasqui USA Company,38,11,/ip/Newest-HP-High-Performance-Premium-Business-Flagship-Laptop-PC-15-6-Touchscreen-AMD-A9-9420-Processor-8GB-DDR4-RAM-2TB-HDD-AMD-Radeon-R7-Graphics-DVD/932695204
"Manufacturer Refurbished - Asus T101HA-C4-GR 10.1"" Touch Laptop Intel X5-Z8350 1.44GHz 4GB 64GB eMMC W10",8710235,FALSE,$169.99 ,,Not Available,0,,ASUS,Always.Deals,38,12,/ip/Manufacturer-Refurbished-Asus-T101HA-C4-GR-10-1-Touch-Laptop-Intel-X5-Z8350-1-44GHz-4GB-64GB-eMMC-W10/908710235
"HP Spectre x360 15t Convertible 2-in-1 Laptop (Intel 8th Gen i7-8705G 3.1 GHz, 16GB RAM, 512GB Sata SSD, 15.6"" UHD 4K Touch 3840x2160, Radeon RX Vega, Fingerprint, TPM, Thunderbolt, HP Pen, Win10 Pro)",76878408,FALSE,"$1,888.95 ",,Not Available,0,,HP,MichaelElectronics2,38,13,/ip/HP-Spectre-x360-15t-Convertible-2-in-1-Laptop-Intel-8th-Gen-i7-8705G-3-1-GHz-16GB-RAM-512GB-Sata-SSD-15-6-UHD-4K-Touch-3840x2160-Radeon-RX-Vega-Finge/676878408
"HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core, 16GB RAM, 1TB HDD + 128GB SSD, NVIDIA GeForce MX150, 17.3"" FHD (1920 x 1080) Touchscreen, DVD, Win 10 Pro)",15426150,FALSE,"$1,349.00 ",,Not Available,0,,HP,MichaelElectronics2,38,14,/ip/HP-Envy-17t-Premium-17-3-inch-Touch-Laptop-Intel-8th-Gen-i7-Quad-Core-16GB-RAM-1TB-HDD-128GB-SSD-NVIDIA-GeForce-MX150-17-3-FHD-1920-x-1080-Touchscree/115426150
"Refurbished HP ZBook 15 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4900MQ Processor, 16GB RAM, 512GB Solid State Drive",56218246,FALSE,$623.34 ,,Not Available,0,,Workstation,Walmart,38,15,/ip/Refurbished-HP-ZBook-15-15-6-Laptop-Windows-10-Pro-Intel-Core-i7-4900MQ-Processor-16GB-RAM-512GB-Solid-State-Drive/56218246
"Dell Latitude E6420 14.0"" Refurbished Laptop - Intel Core i7 2620M 2nd Gen 2.7 GHz 8GB 500GB HDD DVD-RW Windows 10 Pro 64-Bit",16958251,FALSE,$245.00 ,,Not Available,0,,eN-Tech,eN-Tech Computers,38,16,/ip/Dell-Latitude-E6420-14-0-Refurbished-Laptop-Intel-Core-i7-2620M-2nd-Gen-2-7-GHz-8GB-500GB-HDD-DVD-RW-Windows-10-Pro-64-Bit/716958251
"RECERTIFIED HP Pavilion 15-cs0003ca Laptop, Intel Core i5-8250U, Intel UHD Graphics 620, 256GB SSD, 8GB DDR4, 4BQ40UAR#ABL",63496970,FALSE,$499.00 ,,Not Available,0,,HP,Walmart,38,17,/ip/RECERTIFIED-HP-Pavilion-15-cs0003ca-Laptop-Intel-Core-i5-8250U-Intel-UHD-Graphics-620-256GB-SSD-8GB-DDR4-4BQ40UAR-ABL/463496970
"MSI GS65 Stealth Thin and Light Premium Gaming and Business Laptop (Intel 8th Gen i7-8750H 6-Core, 16GB RAM, 256GB PCIe SSD, 15.6"" FHD 1920x1080 Display, GeForce GTX 1060 6GB, Win 10 Pro) VR Ready",49654594,FALSE,"$1,949.00 ",,Not Available,0,,MSI ,MichaelElectronics2,38,18,/ip/MSI-GS65-Stealth-Thin-Light-Premium-Gaming-Business-Laptop-Intel-8th-Gen-i7-8750H-6-Core-16GB-RAM-256GB-PCIe-SSD-15-6-FHD-1920x1080-Display-GeForce-G/749654594
"MSI GS65 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1070 8GB, 1TB SSD Storage, 32GB RAM, Stealth Thin-259",48324692,FALSE,,,Not Available,0,,MSI,DealClock,38,19,/ip/MSI-GS65-Gaming-Laptop-15-6-Intel-Core-i7-8750H-NVIDIA-GeForce-GTX-1070-8GB-1TB-SSD-Storage-32GB-RAM-Stealth-Thin-259/248324692
"Dell Inspiron 15 Premium Convertible 2-in-1 Laptop (Intel 8th Gen i7-8550U Quad-Core, 8GB RAM, 256GB SSD, 15.6"" Full HD (1920 x 1080) Touch, Win 10 Home)",96666785,FALSE,$749.00 ,,Not Available,0,,Dell ,MichaelElectronics2,38,20,/ip/Dell-Inspiron-15-Premium-Convertible-2-in-1-Laptop-Intel-8th-Gen-i7-8550U-Quad-Core-8GB-RAM-256GB-SSD-15-6-Full-HD-1920-x-1080-Touch-Win-10-Home/396666785
"Dell Latitude E6420 14.0"" Refurbished Laptop - Intel Core i7 2620M 2nd Gen 2.7 GHz 8GB 500GB HDD DVD-RW Windows 10 Pro 64-Bit",16958251,FALSE,$245.00 ,,Not Available,0,,eN-Tech,eN-Tech Computers,39,1,/ip/Dell-Latitude-E6420-14-0-Refurbished-Laptop-Intel-Core-i7-2620M-2nd-Gen-2-7-GHz-8GB-500GB-HDD-DVD-RW-Windows-10-Pro-64-Bit/716958251
HP Pavilion 1KT38UA Laptop PC - Intel Core i7-7700HQ 2.8 GHz Quad-Core Processor - 8 GB DDR4 SDRAM - 1 TB Hard Drive - 15.6-inch Display - Windows 10 Home 64-bit - Black,23994408,FALSE,$782.22 ,,Not Available,0,,HP,TPM,39,2,/ip/HP-Pavilion-1KT38UA-Laptop-PC-Intel-Core-i7-7700HQ-2-8-GHz-Quad-Core-Processor-8-GB-DDR4-SDRAM-1-TB-Hard-Drive-15-6-inch-Display-Windows-10-Home-64-b/123994408
Certified Refurbished - Apple MacBook Pro 15-Inch Laptop  - 2.3Ghz Core i7 / 4GB RAM / 500GB MD103LL/A (Grade B),96322030,FALSE,$594.09 ,,Not Available,0,,Apple,JemJem,39,3,/ip/Certified-Refurbished-Apple-MacBook-Pro-15-Inch-Laptop-2-3Ghz-Core-i7-4GB-RAM-500GB-MD103LL-A-Grade-B/396322030
"2017 Newest HP 15.6"" HD WLED Backlit Display Laptop, AMD A6-7310 Quad-Core APU 2GHz, 4GB RAM, 500GB HDD WiFi, DVD+/-RW, Webcam, Windows 10, Black",10922311,FALSE,$379.00 ,,Not Available,0,,HP,El Chasqui USA Company,39,4,/ip/2017-Newest-HP-15-6-HD-WLED-Backlit-Display-Laptop-AMD-A6-7310-Quad-Core-APU-2GHz-4GB-RAM-500GB-HDD-WiFi-DVD-RW-Webcam-Windows-10-Black/610922311
"Lenovo ThinkPad P51s Mobile Workstation Laptop - Windows 10 Pro, Core i7-7600U, 32GB RAM, 1TB SSD, 15.6"" FHD 1080p IPS Display, NVIDIA Quadro M520M, Backlit Keyboard, Fingerprint, Smart Card Reader",69109543,FALSE,"$2,049.18 ",,Not Available,0,,Lenovo,Deus PC,39,5,/ip/Lenovo-ThinkPad-P51s-Mobile-Workstation-Laptop-Windows-10-Pro-Core-i7-7600U-32GB-RAM-1TB-SSD-15-6-FHD-1080p-IPS-Display-NVIDIA-Quadro-M520M-Backlit-K/269109543
"Refurbished Dell XPS 15 9560 Laptop - 0NK7T (15” Display, i5-7300HQ 2.50GHz, 8GB DDR4, 1TB HDD, 32GB SSD, GTX 1050, Thunderbolt 3, Backlit Keyboard, Windows 10 Pro 64)",92053837,FALSE,"$1,099.95 ",,Not Available,0,,Dell,I.T. Surplus Liquidators,39,6,/ip/Refurbished-Dell-XPS-15-9560-Laptop-0NK7T-15-Display-i5-7300HQ-2-50GHz-8GB-DDR4-1TB-HDD-32GB-SSD-GTX-1050-Thunderbolt-3-Backlit-Keyboard-Windows-10-P/992053837
"Refurbished Dell Latitude E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4310U Processor, 8GB RAM, 240GB Solid State Drive",54289993,FALSE,$274.99 ,,Not Available,0,,Dell,Zoom,39,7,/ip/Refurbished-Dell-Latitude-E5440-14-Laptop-Windows-10-Pro-Intel-Core-i5-4310U-Processor-8GB-RAM-240GB-Solid-State-Drive/54289993
"LG 13.3"" Ultra-Lightweight Touchscreen Laptop with Intel Core i5 13Z980-A.AAS5U1 + Elite Suite 17 Standard Software Bundle (Corel WordPerfect, Winzip,PDF Fusion,X9) + 1 Year Extended Warranty",38416458,FALSE,"$1,196.99 ","$1,529.95 ",Not Available,0,,LG,Beach Camera,39,8,/ip/LG-13-3-Ultra-Lightweight-Touchscreen-Laptop-Intel-Core-i5-13Z980-A-AAS5U1-Elite-Suite-17-Standard-Software-Bundle-Corel-WordPerfect-Winzip-PDF-Fusio/138416458
"HP 15.6” High Performance HD Laptop Touchscreen , A8-7410 Quad-core 2.2GHz, 4GB RAM, 1TB HDD, AMD R5 Graphics, 802.11ac, DVD, Bluetooth, DTS Studio Audio, HDMI, Webcam, Windows 10 - Cardinal Red",85106646,FALSE,$579.00 ,,Not Available,0,,HP,El Chasqui USA Company,39,9,/ip/HP-15-6-High-Performance-HD-Laptop-Touchscreen-A8-7410-Quad-core-2-2GHz-4GB-RAM-1TB-HDD-AMD-R5-Graphics-802-11ac-DVD-Bluetooth-DTS-Studio-Audio-HDMI-/885106646
"Dell Inspiron Gaming Laptop 15.6"", Intel i7-7700hq, Nvidia GTX 1050Ti 4GB, 16GB RAM, 1TB + 512GB SSD, i5577-7342BLK",67991938,FALSE,$979.99 ,,Not Available,3.8,10,Dell,Walmart,39,10,/ip/Dell-Inspiron-Gaming-Laptop-15-6-Intel-i7-7700hq-Nvidia-GTX-1050Ti-4GB-16GB-RAM-1TB-512GB-SSD-i5577-7342BLK/567991938
"Microsoft Surface Laptop 512GB SSD,  i7 16GB Windows 10 Pro (JKR-00001) Platinum",35034353,FALSE,"$1,358.12 ",,Not Available,0,,Microsoft,TPM,39,11,/ip/Microsoft-Surface-Laptop-512GB-SSD-i7-16GB-Windows-10-Pro-JKR-00001-Platinum/835034353
"Refurbished HP Elitebook 8460p Laptop WEBCAM, Intel Core i5 2.5GHz, 6GB DDR3, 250GB SATA HDD, DVDRW, Windows 10 Home 64bit w/ Restore Partition",49733078,FALSE,$201.48 ,,Not Available,3.4,5,HP,Zoom,39,12,/ip/Refurbished-HP-Elitebook-8460p-Laptop-WEBCAM-Intel-Core-i5-2-5GHz-6GB-DDR3-250GB-SATA-HDD-DVDRW-Windows-10-Home-64bit-w-Restore-Partition/149733078
"Refurbished Dell Latitude E6540 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 16GB RAM, 256GB Solid State Drive",55821463,FALSE,$423.99 ,,Not Available,5,1,Dell,Zoom,39,13,/ip/Refurbished-Dell-Latitude-E6540-15-6-Laptop-Windows-10-Pro-Intel-Core-i7-4800MQ-Processor-16GB-RAM-256GB-Solid-State-Drive/55821463
"HP 15-da0000 15-da0046nr 15.6"" Touchscreen Laptop i3-7020U 8GB 1TB HDD W10H",26112700,FALSE,$450.76 ,,Available,0,,HP,DealClock,39,14,/ip/HP-15-da0000-15-da0046nr-15-6-Touchscreen-Laptop-i3-7020U-8GB-1TB-HDD-W10H/126112700
"Dell Precision M6700 FHD 17.3"" Intel Quad Core i7 3740QM (2.7GHz-3.7GHz) 16GB Memory 750GB Hard Drive NVIDIA Quadro K3000 Backlit Keyboard Windows 7 Professional Laptop (Refurbished)",19616770,FALSE,$596.51 ,,Not Available,0,,Dell,Your EPower,39,15,/ip/Dell-Precision-M6700-FHD-17-3-Intel-Quad-Core-i7-3740QM-2-7GHz-3-7GHz-16GB-Memory-750GB-Hard-Drive-NVIDIA-Quadro-K3000-Backlit-Keyboard-Windows-7-Pro/919616770
"Dell Inspiron 7000 15.6"" Convertible 2-in-1 FHD Touchscreen Laptop, 7th Intel Core i5-7200U Processor, 8GB DDR4 RAM, 256GB SSD, Bluetooth, HDMI, 802.11AC, Win 10",49290620,FALSE,$922.07 ,,Not Available,0,,Dell,AMI Ventures Inc,39,16,/ip/Dell-Inspiron-7000-15-6-Convertible-2-in-1-FHD-Touchscreen-Laptop-7th-Intel-Core-i5-7200U-Processor-8GB-DDR4-RAM-256GB-SSD-Bluetooth-HDMI-802-11AC-Wi/349290620
"HP Spectre x360 15t Convertible 2-in-1 Laptop (Intel 8th Gen i7-8705G 3.1 GHz, 16GB RAM, 1TB PCIe SSD, 15.6"" UHD 4K Touch 3840x2160, Radeon RX Vega, Fingerprint, TPM, Thunderbolt, HP Pen, Win 10 Pro)",44754756,FALSE,"$2,203.95 ",,Not Available,0,,HP,MichaelElectronics2,39,17,/ip/HP-Spectre-x360-15t-Convertible-2-in-1-Laptop-Intel-8th-Gen-i7-8705G-3-1-GHz-16GB-RAM-1TB-PCIe-SSD-15-6-UHD-4K-Touch-3840x2160-Radeon-RX-Vega-Fingerp/144754756
"ASUS ROG Strix Hero Edition GL503GE-ES73 Premium Gaming Laptop VR Ready (Intel 8th Gen Coffee Lake i7-8750H, 16GB RAM, 1TB SSHD + 128GB PCIe SSD, 15.6 FHD (1920x1080), GTX 1050 Ti, Win 10 Home)",87060208,FALSE,"$1,249.00 ","$1,624.99 ",Not Available,0,,ASUS ,MichaelElectronics2,39,18,/ip/ASUS-ROG-Strix-Hero-Edition-GL503GE-ES73-Premium-Gaming-Laptop-VR-Ready-Intel-8th-Gen-Coffee-Lake-i7-8750H-16GB-RAM-1TB-SSHD-128GB-PCIe-SSD-15-6-FHD-/287060208
Refurbished Lenovo Thinkpad T410 Laptop i5 2.4GHz 4GB 160GB Win 7 PRO DVDRW,54675979,FALSE,$227.36 ,,Not Available,0,,Lenovo,Your EPower,39,19,/ip/Refurbished-Lenovo-Thinkpad-T410-Laptop-i5-2-4GHz-4GB-160GB-Win-7-PRO-DVDRW/454675979
"Acer Denim White 11.6"" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome",49680746,FALSE,$202.41 ,,Not Available,3.44,25,Acer,TPM,39,20,/ip/Acer-Denim-White-11-6-CB3-131-C3SZ-Chromebook-11-PC-with-Intel-Celeron-N2840-Dual-Core-Processor-2GB-Memory-16GB-Flash-Storage-and-Google-Chrome/49680746
"Refurbished Lenovo Flex 5 2-In-1 Laptop, 15.6 Touch Screen, Intel Core i5, 8GB Memory, 1TB Hard Drive, Windows 10",68554539,FALSE,$449.00 ,,Not Available,0,,Lenovo,SaveTronix,40,1,/ip/Refurbished-Lenovo-Flex-5-2-In-1-Laptop-15-6-Touch-Screen-Intel-Core-i5-8GB-Memory-1TB-Hard-Drive-Windows-10/468554539
"ASUS ROG Strix Hero Edition GL503GE-ES73 Premium Gaming Laptop VR Ready (Intel 8th Gen Coffee Lake i7-8750H, 16GB RAM, 1TB SSHD + 128GB PCIe SSD, 15.6 FHD (1920x1080), GTX 1050 Ti, Win 10 Home)",87060208,FALSE,"$1,249.00 ","$1,624.99 ",Not Available,0,,ASUS ,MichaelElectronics2,40,2,/ip/ASUS-ROG-Strix-Hero-Edition-GL503GE-ES73-Premium-Gaming-Laptop-VR-Ready-Intel-8th-Gen-Coffee-Lake-i7-8750H-16GB-RAM-1TB-SSHD-128GB-PCIe-SSD-15-6-FHD-/287060208
"Dell I7373-7227GRY-PUS Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive Tablet Notebook",29411139,FALSE,"$1,069.99 ",,Not Available,0,,Dell,DemProductSales,40,3,/ip/Dell-I7373-7227GRY-PUS-Inspiron-2-in-1-13-3-Touch-Screen-Laptop-Intel-Core-i7-16GB-Memory-256GB-Solid-State-Drive-Tablet-Notebook/929411139
"HP 15.6” Laptop Touchscreen , Pentium® Quad-Core N3530 2.16GHz 500GB 4GB RAM, HD Graphics, 802.11ac, DVD, Bluetooth, HDMI, Webcam, Windows 10 - Flyer Red",97138405,FALSE,$369.00 ,,Not Available,0,,HP,El Chasqui USA Company,40,4,/ip/HP-15-6-Laptop-Touchscreen-Pentium-Quad-Core-N3530-2-16GHz-500GB-4GB-RAM-HD-Graphics-802-11ac-DVD-Bluetooth-HDMI-Webcam-Windows-10-Flyer-Red/297138405
"Lenovo ThinkPad T470s Windows 7 Pro Laptop - Intel Core i7-7600U, 20GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",47597300,FALSE,"$1,949.16 ",,Not Available,0,,Lenovo,Deus PC,40,5,/ip/Lenovo-ThinkPad-T470s-Windows-7-Pro-Laptop-Intel-Core-i7-7600U-20GB-RAM-256GB-PCIe-NVMe-SSD-14-IPS-WQHD-2560x1440-Matte-Display-Fingerprint-Reader-Sm/647597300
"Acer Aspire 3, 15.6"" LCD Notebook, AMD Ryzen 3 2200U Dual-core, AMD Radeon Vega 3 Mobile Graphics, 4GB, 1TB HDD, A315-41-R0GH",68547621,FALSE,$299.00 ,,Available,4.2174,23,Acer,Walmart,40,6,/ip/Acer-Aspire-3-15-6-LCD-Notebook-AMD-Ryzen-3-2200U-Dual-core-AMD-Radeon-Vega-3-Mobile-Graphics-4GB-1TB-HDD-A315-41-R0GH/368547621
"PROSTAR Clevo N870EP6 17.3” Full HD 144Hz 72% NTSC Matte Display Gaming Laptop, Intel Core i7-8750H 8GB DDR4, GTX 1060, 1TB Firecuda SSHD, Windows 10, Wi-Fi+Bluetooth, 1-Year Warranty",62767133,FALSE,"$1,299.00 ",,Not Available,0,,Prostar,Prostar Computer  Inc.,40,7,/ip/PROSTAR-Clevo-N870EP6-17-3-Full-HD-144Hz-72-NTSC-Matte-Display-Gaming-Laptop-Intel-Core-i7-8750H-8GB-DDR4-GTX-1060-1TB-Firecuda-SSHD-Windows-10-Wi-Fi/162767133
"HP Premium High Perfomarce 17.3"" Laptop, Intel Pentium N5000 Quad-core 1.1 GHz, 4GB RAM, 1TB HDD, HD Graphics 605, DVD-RW, HDMI, Webcam, Windows 10 (SMOKE GRAY)",48262567,FALSE,$549.00 ,,Not Available,0,,HP,El Chasqui USA Company,40,8,/ip/HP-Premium-High-Perfomarce-17-3-Laptop-Intel-Pentium-N5000-Quad-core-1-1-GHz-4GB-RAM-1TB-HDD-HD-Graphics-605-DVD-RW-HDMI-Webcam-Windows-10-SMOKE-GRAY/248262567
"2018 Newest HP Premium 15.6"" Laptop, AMD A6-9220 Dual-Core Processor 2.50GHz, 4GB RAM, 500GB HDD, AMD Radeon R4 Graphics, DVD-RW, HDMI, 802.11ac, Bluetooth, HDMI, Webcam, Windows 10",61090224,FALSE,$389.00 ,,Not Available,0,,HP,El Chasqui USA Company,40,9,/ip/2018-Newest-HP-Premium-15-6-Laptop-AMD-A6-9220-Dual-Core-Processor-2-50GHz-4GB-RAM-500GB-HDD-AMD-Radeon-R4-Graphics-DVD-RW-HDMI-802-11ac-Bluetooth-HD/961090224
"HP Newest Flagship 15.6"" HD Touchscreen Laptop PC, Intel Core i5-7200U, 8GB RAM, 2TB HDD + 128GB SSD, HDMI, WIFI, DVD RW, Windows 10 Home",24628405,FALSE,$789.00 ,,Not Available,0,,HP,El Chasqui USA Company,40,10,/ip/HP-Newest-Flagship-15-6-HD-Touchscreen-Laptop-PC-Intel-Core-i5-7200U-8GB-RAM-2TB-HDD-128GB-SSD-HDMI-WIFI-DVD-RW-Windows-10-Home/224628405
"Dell Inspiron i3542-5000BK 15.6-Inch Multi-Touch Laptop 4th Generation Intel Core i3-4030U Processor 4GB DDR3, 500GB Hard Drive Integrated Graphics Windows 8.1",39602104,FALSE,$429.99 ,,Not Available,3.4875,6798,Dell,New DJ Corporation,40,11,/ip/Dell-Inspiron-i3542-5000BK-15-6-Inch-Multi-Touch-Laptop-4th-Generation-Intel-Core-i3-4030U-Processor-4GB-DDR3-500GB-Hard-Drive-Integrated-Graphics-Wi/39602104
"MSI PS42 Gaming Laptop 14"", Intel Core i7-8550U, NVIDIA GeForce MX150 2GB, 512GB SSD Storage, 16GB RAM, 8RB-059",86872951,FALSE,"$1,307.56 ",,Not Available,0,,MSI,DealClock,40,12,/ip/MSI-PS42-Gaming-Laptop-14-Intel-Core-i7-8550U-NVIDIA-GeForce-MX150-2GB-512GB-SSD-Storage-16GB-RAM-8RB-059/286872951
